time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-08-02,26.9,23.2,30.6,40.9,,,,,,
2015-08-03,28.6,25.4,32.9,4.1,,,,,,
2015-08-04,29.7,26.4,34.1,0.0,,,,,,
2015-08-05,29.8,24.6,33.5,0.0,,,,,,
2015-08-06,29.3,26.0,33.9,,,,,,,
2015-08-07,29.3,25.3,33.5,,,,,,,
2015-08-08,30.1,26.4,34.6,,,,,,,
2015-08-09,30.7,26.0,35.2,0.0,,,,,,
2015-08-10,30.7,,35.3,0.0,,,,,,
2015-08-11,28.9,27.0,33.5,0.0,,,,,,
2015-08-12,27.7,25.4,32.4,32.0,,,,,,
2015-08-13,29.2,25.9,32.0,9.9,,,,,,
2015-08-14,29.1,26.2,32.5,2.0,,,,,,
2015-08-15,28.3,25.3,30.0,0.5,,,,,,
2015-08-16,27.9,27.0,29.0,0.5,,,,,,
2015-08-17,28.8,25.8,34.0,11.9,,,,,,
2015-08-18,29.5,25.6,33.1,17.0,,,,,,
2015-08-19,28.8,,,0.0,,,,,,
2015-08-20,29.7,,33.0,,,,,,,
2015-08-21,30.1,26.4,33.6,,,,,,,
2015-08-22,28.5,26.4,32.6,,,,,,,
2015-08-23,29.4,25.6,35.0,2.0,,,,,,
2015-08-24,28.6,25.4,32.4,0.8,,,,,,
2015-08-25,27.9,25.3,32.8,1.0,,,,,,
2015-08-26,27.6,24.2,32.1,56.9,,,,,,
2015-08-27,26.9,25.0,29.2,14.0,,,,,,
2015-08-28,28.6,24.9,32.6,50.0,,,,,,
2015-08-29,29.7,,34.5,0.5,,,,,,
2015-08-30,28.9,26.4,31.5,1.0,,,,,,
2015-08-31,28.4,25.6,33.2,1.0,,,,,,
2015-09-01,28.4,25.9,31.1,0.5,,,,,,
2015-09-02,28.3,25.6,33.2,0.0,,,,,,
2015-09-03,27.2,,34.6,,,,,,,
2015-09-04,29.0,24.2,34.2,35.1,,,,,,
2015-09-05,28.3,,34.4,2.0,,,,,,
2015-09-06,27.8,24.5,33.4,6.1,,,,,,
2015-09-07,28.3,23.2,33.9,10.9,,,,,,
2015-09-08,28.2,24.5,30.0,0.0,,,,,,
2015-09-09,29.6,25.5,35.0,0.0,,,,,,
2015-09-10,29.9,25.1,34.4,,,,,,,
2015-09-11,29.4,26.0,33.4,,,,,,,
2015-09-12,28.1,26.3,34.0,,,,,,,
2015-09-13,27.1,25.3,31.2,,,,,,,
2015-09-14,27.4,25.0,30.8,,,,,,,
2015-09-15,27.1,24.8,30.1,24.9,,,,,,
2015-09-16,27.7,25.0,29.4,7.9,,,,,,
2015-09-17,29.3,25.9,33.0,3.0,,,,,,
2015-09-18,29.8,26.2,33.4,0.0,,,,,,
2015-09-19,28.3,,33.6,,,,,,,
2015-09-20,27.1,25.4,30.7,2.0,,,,,,
2015-09-21,28.2,24.9,31.4,10.9,,,,,,
2015-09-22,30.4,25.9,35.0,0.5,,,,,,
2015-09-23,30.1,27.5,32.8,0.0,,,,,,
2015-09-24,29.9,27.6,32.9,,,,,,,
2015-09-25,29.9,25.6,34.7,,,,,,,
2015-09-26,30.1,25.9,34.1,0.0,,,,,,
2015-09-27,29.8,25.5,34.9,,,,,,,
2015-09-28,28.2,25.6,33.3,,,,,,,
2015-09-29,29.4,24.6,33.8,,,,,,,
2015-09-30,28.9,24.9,34.6,,,,,,,
2015-10-01,29.5,26.2,34.4,,,,,,,
2015-10-02,28.1,25.5,35.3,,,,,,,
2015-10-03,27.7,24.6,33.2,,,,,,,
2015-10-04,29.0,24.1,33.2,,,,,,,
2015-10-05,29.1,25.0,33.7,,,,,,,
2015-10-06,27.9,,33.1,,,,,,,
2015-10-07,26.1,24.3,27.1,,,,,,,
2015-10-08,27.1,24.0,32.2,,,,,,,
2015-10-09,27.9,23.8,32.0,,,,,,,
2015-10-10,28.3,23.3,34.8,,,,,,,
2015-10-11,28.9,23.0,34.3,,,,,,,
2015-10-12,28.1,,33.8,,,,,,,
2015-10-13,27.7,,33.0,,,,,,,
2015-10-14,28.0,24.3,33.2,,,,,,,
2015-10-15,27.6,23.9,31.8,,,,,,,
2015-10-16,27.9,24.9,32.0,0.0,,,,,,
2015-10-17,27.7,24.6,32.9,,,,,,,
2015-10-18,28.1,23.4,32.4,,,,,,,
2015-10-19,29.0,24.5,34.1,,,,,,,
2015-10-20,29.0,23.6,34.4,,,,,,,
2015-10-21,28.6,24.6,34.4,,,,,,,
2015-10-22,28.7,24.2,33.7,,,,,,,
2015-10-23,28.8,23.9,34.0,,,,,,,
2015-10-24,28.5,25.5,32.9,,,,,,,
2015-10-25,27.9,24.0,33.5,,,,,,,
2015-10-26,27.4,22.2,33.4,,,,,,,
2015-10-27,27.2,21.5,33.3,,,,,,,
2015-10-28,27.8,21.9,32.8,,,,,,,
2015-10-29,27.7,23.0,32.7,,,,,,,
2015-10-30,25.2,,26.9,0.0,,,,,,
2015-10-31,25.1,22.6,29.1,0.0,,,,,,
2015-11-01,25.4,22.4,28.8,2.0,,,,,,
2015-11-02,25.9,22.3,31.2,2.0,,,,,,
2015-11-03,26.8,22.1,31.8,0.0,,,,,,
2015-11-04,27.0,22.1,32.3,,,,,,,
2015-11-05,27.1,21.9,33.0,,,,,,,
2015-11-06,27.4,22.8,33.3,,,,,,,
2015-11-07,26.8,21.8,32.8,,,,,,,
2015-11-08,26.8,21.6,32.3,,,,,,,
2015-11-09,25.8,,31.0,,,,,,,
2015-11-10,25.7,21.8,29.3,,,,,,,
2015-11-11,26.1,22.0,,,,,,,,
2015-11-12,25.7,20.0,32.1,,,,,,,
2015-11-13,25.7,20.1,32.6,,,,,,,
2015-11-14,25.9,20.3,33.3,,,,,,,
2015-11-15,25.8,19.9,32.7,,,,,,,
2015-11-16,26.3,21.1,32.2,,,,,,,
2015-11-17,23.3,,27.4,,,,,,,
2015-11-18,23.7,19.3,30.2,,,,,,,
2015-11-19,24.3,19.9,31.0,,,,,,,
2015-11-20,23.6,17.9,30.4,,,,,,,
2015-11-21,23.8,17.4,30.8,,,,,,,
2015-11-22,24.0,18.0,31.2,,,,,,,
2015-11-23,24.2,18.4,31.2,,,,,,,
2015-11-24,24.4,18.0,31.8,,,,,,,
2015-11-25,24.7,,32.5,,,,,,,
2015-11-26,25.0,19.6,31.7,,,,,,,
2015-11-27,25.7,21.3,31.4,,,,,,,
2015-11-28,25.8,21.1,31.3,,,,,,,
2015-11-29,25.5,20.7,31.6,,,,,,,
2015-11-30,25.4,22.4,30.0,,,,,,,
2015-12-01,26.3,22.4,31.9,,,,,,,
2015-12-02,24.4,,27.9,0.0,,,,,,
2015-12-03,25.1,20.9,33.0,0.0,,,,,,
2015-12-04,24.9,20.2,31.6,0.0,,,,,,
2015-12-05,25.3,20.4,32.2,,,,,,,
2015-12-06,25.4,20.4,32.2,,,,,,,
2015-12-07,22.9,19.4,30.7,,,,,,,
2015-12-08,22.8,16.4,29.2,,,,5.0,,,
2015-12-09,22.7,16.0,30.0,,,,5.0,,,
2015-12-10,23.8,15.7,32.3,,,,,,,
2015-12-11,24.4,17.2,32.8,,,214.0,8.6,,,
2015-12-12,26.0,19.8,32.0,,,214.0,9.8,,,
2015-12-13,25.8,22.8,31.7,0.0,,,6.0,,,
2015-12-14,25.5,21.4,30.0,1.0,,,6.7,,,
2015-12-15,22.9,21.0,26.2,1.0,,,9.3,,,
2015-12-16,21.6,19.8,24.3,0.0,,55.0,11.1,,,
2015-12-17,22.7,19.2,27.5,0.5,,54.0,9.6,,,
2015-12-18,23.7,19.1,30.6,0.0,,,7.4,,,
2015-12-19,21.4,19.6,25.9,,,64.0,10.6,,,
2015-12-20,21.9,16.6,28.2,,,83.0,7.9,,,
2015-12-21,21.9,19.3,24.4,,,70.0,9.1,,,
2015-12-22,21.4,18.6,27.0,,,60.0,9.7,,,
2015-12-23,22.1,17.8,25.6,0.0,,71.0,10.6,,,
2015-12-24,22.9,19.6,27.2,0.0,,60.0,9.1,,,
2015-12-25,20.7,18.0,25.8,0.0,,42.0,11.2,,,
2015-12-26,18.4,15.0,25.6,,,6.0,6.5,,,
2015-12-27,19.1,13.0,27.4,,,23.0,6.3,,,
2015-12-28,20.7,12.6,29.5,,,317.0,5.8,,,
2015-12-29,21.2,13.0,30.4,,,297.0,6.3,,,
2015-12-30,22.1,,30.6,,,,,,,
2015-12-31,22.6,17.7,30.4,,,,5.1,,,
2016-01-01,22.1,17.2,29.0,,,,3.8,,,
2016-01-02,22.2,18.8,29.4,,,,5.5,,,
2016-01-03,23.2,17.3,30.3,,,,6.3,,,
2016-01-04,22.6,18.9,28.2,,,,4.3,,,
2016-01-05,21.1,18.4,27.6,,,,4.4,,,
2016-01-06,21.7,14.9,29.1,,,79.0,6.3,,,
2016-01-07,22.0,18.0,30.3,,,,5.4,,,
2016-01-08,22.3,14.9,32.4,,,245.0,8.4,,,
2016-01-09,23.3,15.8,32.2,,,,,,,
2016-01-10,22.2,16.2,29.7,,,,7.2,,,
2016-01-11,21.8,14.6,29.1,,,,,,,
2016-01-12,21.9,15.7,30.4,,,,4.0,,,
2016-01-13,21.2,14.5,30.0,,,,3.5,,,
2016-01-14,21.9,13.8,31.2,,,,2.9,,,
2016-01-15,22.7,16.6,31.0,,,,4.4,,,
2016-01-16,23.1,15.4,31.0,,,,5.4,,,
2016-01-17,23.5,16.9,29.4,,,,5.1,,,
2016-01-18,23.4,18.4,31.0,,,,5.9,,,
2016-01-19,23.7,18.7,30.0,,,,8.1,,,
2016-01-20,24.8,20.0,31.0,,,,6.5,,,
2016-01-21,21.2,,,0.5,,,,,,
2016-01-22,20.4,16.0,28.0,0.0,,,7.0,,,
2016-01-23,19.8,13.9,26.2,,,,4.9,,,
2016-01-24,19.5,13.3,27.0,,,,6.7,,,
2016-01-25,20.6,12.9,28.0,,,,5.3,,,
2016-01-26,22.3,15.2,29.0,,,,5.8,,,
2016-01-27,23.6,17.7,31.0,,,,8.7,,,
2016-01-28,25.5,20.0,31.0,,,254.0,6.6,,,
2016-01-29,24.5,19.8,30.2,,,,5.8,,,
2016-01-30,25.7,20.4,33.0,,,,6.6,,,
2016-01-31,26.4,17.7,35.0,,,251.0,7.0,,,
2016-02-01,26.8,21.7,32.6,,,92.0,7.5,,,
2016-02-02,26.8,23.0,34.0,,,170.0,8.1,,,
2016-02-03,26.2,22.7,,,,,,,,
2016-02-04,25.6,21.6,,,,,,,,
2016-02-05,24.4,19.6,,,,,,,,
2016-02-06,24.6,20.2,,,,,,,,
2016-02-07,24.4,20.9,,,,,,,,
2016-02-08,25.9,20.4,,,,,,,,
2016-02-09,26.9,21.2,33.0,,,,7.0,,,
2016-02-10,26.3,19.2,,,,,,,,
2016-02-11,26.6,21.6,,,,,,,,
2016-02-12,28.0,24.8,34.0,,,204.0,11.3,,,
2016-02-13,27.5,22.0,34.0,,,,10.1,,,
2016-02-14,27.1,22.4,35.0,,,175.0,9.9,,,
2016-02-15,27.7,21.8,,,,,,,,
2016-02-16,27.5,21.8,,,,,,,,
2016-02-17,27.6,20.4,36.0,,,,4.9,,,
2016-02-18,28.7,18.4,,,,,,,,
2016-02-19,28.8,20.0,,,,,,,,
2016-02-20,29.8,20.1,,,,,,,,
2016-02-21,28.4,22.4,,,,,,,,
2016-02-22,28.9,24.8,35.2,,,167.0,9.7,,,
2016-02-23,28.3,24.1,,,,,,,,
2016-02-24,28.4,24.4,35.0,,,190.0,13.9,,,
2016-02-25,27.9,24.8,,,,,,,,
2016-02-26,27.3,22.5,,,,,,,,
2016-02-27,26.6,21.8,31.0,2.0,,,6.2,,,
2016-02-28,26.4,21.9,34.0,0.0,,,6.1,,,
2016-02-29,27.5,22.4,34.0,5.1,,,,,,
2016-03-01,27.8,22.5,35.0,0.0,,,6.1,,,
2016-03-02,27.9,21.8,34.8,0.0,,,5.9,,,
2016-03-03,28.3,21.8,,,,,,,,
2016-03-04,28.8,20.9,37.0,,,205.0,8.3,,,
2016-03-05,29.5,22.2,38.0,,,,6.6,,,
2016-03-06,29.0,25.0,37.0,,,,5.1,,,
2016-03-07,28.9,20.6,,,,,,,,
2016-03-08,28.7,21.6,37.0,,,,5.9,,,
2016-03-09,29.1,22.5,35.0,,,,8.3,,,
2016-03-10,29.8,22.8,38.0,,,,5.6,,,
2016-03-11,29.9,23.8,,,,,,,,
2016-03-12,29.6,25.0,37.0,,,,8.5,,,
2016-03-13,28.3,23.8,35.6,,,,11.8,,,
2016-03-14,27.9,22.3,35.0,,,,9.6,,,
2016-03-15,28.9,21.7,,0.0,,,,,,
2016-03-16,29.6,22.4,37.0,0.5,,,11.1,,,
2016-03-17,28.0,24.0,36.0,0.0,,,6.9,,,
2016-03-18,29.3,23.7,36.0,1.0,,,10.1,,,
2016-03-19,30.2,25.0,37.0,0.0,,187.0,12.8,,,
2016-03-20,31.9,24.8,41.2,0.0,,,,,,
2016-03-21,32.3,24.4,,,,,,,,
2016-03-22,31.5,26.8,37.0,,,,9.4,,,
2016-03-23,30.4,,,,,,,,,
2016-03-24,30.7,25.7,37.0,,,,,,,
2016-03-25,30.3,25.4,,,,,,,,
2016-03-26,30.5,24.6,37.0,,,192.0,12.2,,,
2016-03-27,30.3,26.4,36.0,,,199.0,19.3,,,
2016-03-28,29.9,26.0,36.0,0.0,,223.0,14.5,,,
2016-03-29,30.1,23.2,36.6,,,,12.5,,,
2016-03-30,29.8,25.6,36.0,,,207.0,16.1,,,
2016-03-31,30.9,26.4,,0.0,,,,,,
2016-04-01,31.6,25.2,39.0,,,206.0,13.7,,,
2016-04-02,31.3,28.0,37.0,,,208.0,22.3,,,
2016-04-03,31.0,27.8,37.0,,,208.0,20.4,,,
2016-04-04,31.3,26.7,38.0,,,198.0,19.2,,,
2016-04-05,31.3,26.0,37.2,,,205.0,13.9,,,
2016-04-06,32.7,25.4,,,,,,,,
2016-04-07,33.2,26.0,,,,,,,,
2016-04-08,32.2,,,0.0,,,,,,
2016-04-09,32.8,26.0,42.0,,,206.0,14.2,,,
2016-04-10,32.9,26.5,,,,,,,,
2016-04-11,34.3,26.8,45.0,,,227.0,11.1,,,
2016-04-12,33.4,27.2,,,,,,,,
2016-04-13,32.5,27.0,42.0,,,205.0,13.9,,,
2016-04-14,32.4,27.8,,,,,,,,
2016-04-15,32.1,28.6,40.0,,,202.0,20.9,,,
2016-04-16,31.9,27.7,39.0,,,215.0,30.8,,,
2016-04-17,32.2,27.1,41.0,,,216.0,24.7,,,
2016-04-18,31.9,26.8,,,,,,,,
2016-04-19,31.6,26.4,40.0,,,219.0,27.6,,,
2016-04-20,31.4,26.0,39.0,,,211.0,30.1,,,
2016-04-21,31.9,27.0,40.0,,,199.0,28.0,,,
2016-04-22,31.9,26.8,40.0,,,196.0,27.3,,,
2016-04-23,32.4,27.0,41.0,,,196.0,25.6,,,
2016-04-24,32.4,26.4,,,,,,,,
2016-04-25,31.6,27.6,38.4,,,202.0,31.0,,,
2016-04-26,30.9,,,,,,,,,
2016-04-27,32.7,26.8,42.2,,,191.0,15.3,,,
2016-04-28,34.4,27.2,44.6,,,219.0,15.6,,,
2016-04-29,31.9,25.0,43.0,,,205.0,14.4,,,
2016-04-30,32.1,28.6,40.0,,,250.0,18.1,,,
2016-05-01,32.7,25.7,44.0,,,202.0,14.9,,,
2016-05-02,32.5,28.6,40.0,0.0,,201.0,21.4,,,
2016-05-03,32.6,26.0,41.0,,,184.0,15.1,,,
2016-05-04,32.1,26.4,41.0,,,134.0,15.1,,,
2016-05-05,33.1,27.4,43.0,,,200.0,16.1,,,
2016-05-06,30.8,27.4,41.0,,,180.0,14.8,,,
2016-05-07,32.4,25.4,41.0,,,,12.9,,,
2016-05-08,30.5,26.8,38.0,,,164.0,15.0,,,
2016-05-09,31.7,25.0,,,,,,,,
2016-05-10,31.4,27.4,39.0,,,181.0,13.7,,,
2016-05-11,30.6,27.0,39.0,,,235.0,11.9,,,
2016-05-12,32.8,25.4,40.8,,,,11.9,,,
2016-05-13,33.8,28.1,41.8,,,203.0,18.4,,,
2016-05-14,32.0,29.4,36.4,,,196.0,25.0,,,
2016-05-15,33.2,28.2,39.0,,,204.0,24.3,,,
2016-05-16,33.0,29.0,,,,,,,,
2016-05-17,32.8,28.3,,,,,,,,
2016-05-18,31.3,27.7,37.0,,,177.0,17.9,,,
2016-05-19,27.4,,,2.0,,,,,,
2016-05-20,25.1,25.0,,46.0,,,,,,
2016-05-21,28.7,,,32.0,,,,,,
2016-05-22,31.0,22.0,36.0,0.0,,201.0,16.7,,,
2016-05-23,32.3,27.0,40.0,,,,14.6,,,
2016-05-24,32.4,24.2,38.0,,,162.0,12.2,,,
2016-05-25,30.4,25.6,40.0,,,182.0,14.3,,,
2016-05-26,31.8,24.5,39.8,,,,,,,
2016-05-27,31.4,26.6,37.0,,,197.0,14.0,,,
2016-05-28,32.1,26.8,38.0,4.1,,185.0,11.9,,,
2016-05-29,29.5,24.8,34.0,7.9,,,8.3,,,
2016-05-30,32.1,28.7,38.0,0.0,,176.0,10.4,,,
2016-05-31,32.8,28.4,38.2,0.0,,146.0,9.9,,,
2016-06-01,29.7,25.0,39.0,0.0,,,10.6,,,
2016-06-02,30.3,24.9,,20.1,,,,,,
2016-06-03,28.0,24.9,34.0,18.0,,,5.5,,,
2016-06-04,28.4,25.0,32.4,57.9,,,3.5,,,
2016-06-05,30.0,26.5,34.0,7.9,,,5.0,,,
2016-06-06,30.0,27.0,,0.0,,,,,,
2016-06-07,29.2,27.0,34.0,9.9,,,5.7,,,
2016-06-08,29.3,27.0,33.0,15.0,,,6.9,,,
2016-06-09,30.2,26.4,35.0,0.5,,242.0,10.2,,,
2016-06-10,32.4,26.7,,0.0,,,,,,
2016-06-11,32.6,29.0,,,,,,,,
2016-06-12,33.4,29.8,,,,,,,,
2016-06-13,33.1,29.8,39.0,,,224.0,10.9,,,
2016-06-14,30.6,24.2,34.0,19.1,,,7.7,,,
2016-06-15,29.4,27.0,31.0,0.0,,,5.1,,,
2016-06-16,28.0,23.9,30.0,,,,7.7,,,
2016-06-17,28.3,27.0,32.0,,,,,,,
2016-06-18,29.1,26.8,32.0,0.0,,,5.6,,,
2016-06-19,28.1,26.0,32.0,14.0,,,9.2,,,
2016-06-20,29.4,25.5,33.0,15.0,,,8.4,,,
2016-06-21,30.2,27.0,34.0,9.9,,,8.7,,,
2016-06-22,30.8,27.3,35.0,0.0,,189.0,6.5,,,
2016-06-23,31.2,27.5,,,,,,,,
2016-06-24,30.9,25.9,,,,,,,,
2016-06-25,31.3,27.4,36.0,,,,7.3,,,
2016-06-26,27.3,,,,,,,,,
2016-06-27,26.9,24.9,27.6,,,,3.4,,,
2016-06-28,29.4,26.2,32.6,,,,10.2,,,
2016-06-29,29.0,,,0.0,,,,,,
2016-06-30,29.4,26.4,32.0,9.9,,,7.0,,,
2016-07-01,27.8,25.0,33.0,1.0,,,3.7,,,
2016-07-02,27.9,25.1,30.0,33.0,,,4.6,,,
2016-07-03,27.0,24.6,29.0,55.1,,,8.1,,,
2016-07-04,28.8,26.1,,3.0,,,,,,
2016-07-05,29.3,27.6,,0.0,,,,,,
2016-07-06,30.2,28.0,34.0,,,210.0,15.8,,,
2016-07-07,28.6,26.0,34.2,,,216.0,10.1,,,
2016-07-08,26.0,25.0,,39.9,,,,,,
2016-07-09,27.2,25.5,,17.0,,,,,,
2016-07-10,27.2,25.0,28.6,2.0,,237.0,10.4,,,
2016-07-11,28.3,26.1,30.0,0.0,,,9.9,,,
2016-07-12,29.5,27.0,34.0,0.0,,,8.8,,,
2016-07-13,29.9,26.4,,7.1,,,,,,
2016-07-14,29.1,27.8,31.0,0.0,,,7.5,,,
2016-07-15,27.8,,,0.0,,,,,,
2016-07-16,28.1,24.7,31.0,16.0,,,8.6,,,
2016-07-17,29.3,,,0.3,,,,,,
2016-07-18,28.2,25.0,34.0,0.0,,,9.3,,,
2016-07-19,29.7,25.0,34.0,0.3,,,8.2,,,
2016-07-20,29.9,26.3,,0.0,,,,,,
2016-07-21,30.0,26.8,,,,,,,,
2016-07-22,29.7,27.7,,,,,,,,
2016-07-23,29.2,27.0,32.0,,,,9.7,,,
2016-07-24,28.9,26.0,32.0,,,,7.2,,,
2016-07-25,28.4,24.8,31.0,26.9,,201.0,10.5,,,
2016-07-26,25.7,25.0,28.0,7.1,,193.0,8.3,,,
2016-07-27,27.0,24.0,30.0,34.0,,,8.7,,,
2016-07-28,30.0,25.8,34.0,3.0,,209.0,8.1,,,
2016-07-29,30.6,26.4,,0.0,,,,,,
2016-07-30,27.9,25.8,32.0,,,,4.5,,,
2016-07-31,27.7,24.6,33.2,,,,4.3,,,
2016-08-01,28.1,25.8,32.0,,,272.0,8.0,,,
2016-08-02,26.9,25.0,,9.9,,,,,,
2016-08-03,26.9,,,31.0,,,,,,
2016-08-04,25.9,25.0,26.2,43.9,,,4.5,,,
2016-08-05,25.7,25.0,28.0,36.1,,234.0,11.2,,,
2016-08-06,27.0,24.8,28.4,1.0,,,6.9,,,
2016-08-07,27.8,26.6,30.0,0.8,,,6.9,,,
2016-08-08,28.4,25.6,,0.3,,,,,,
2016-08-09,26.5,25.8,,7.1,,,,,,
2016-08-10,26.4,25.4,27.2,18.0,,263.0,13.0,,,
2016-08-11,26.6,25.4,28.0,6.1,,260.0,10.7,,,
2016-08-12,29.5,25.8,32.0,7.1,,245.0,7.2,,,
2016-08-13,28.3,26.6,33.2,0.0,,,6.2,,,
2016-08-14,28.7,26.0,33.0,17.0,,233.0,9.7,,,
2016-08-15,28.0,26.0,31.0,2.0,,275.0,9.5,,,
2016-08-16,27.3,25.4,29.0,10.9,,285.0,13.3,,,
2016-08-17,26.7,25.3,29.0,18.0,,272.0,24.0,,,
2016-08-18,28.5,25.6,32.0,0.0,,218.0,11.5,,,
2016-08-19,30.2,,,0.0,,,,,,
2016-08-20,30.3,26.6,33.4,,,,4.6,,,
2016-08-21,29.2,,,0.0,,,,,,
2016-08-22,26.8,25.0,30.4,17.0,,210.0,7.6,,,
2016-08-23,29.5,24.7,33.4,6.1,,,7.0,,,
2016-08-24,27.9,26.0,33.2,0.0,,,4.3,,,
2016-08-25,28.4,26.0,33.0,22.1,,,5.5,,,
2016-08-26,27.6,25.5,31.4,5.1,,,3.5,,,
2016-08-27,29.5,25.3,33.0,8.9,,,5.3,,,
2016-08-28,29.6,27.0,33.0,0.0,,,4.1,,,
2016-08-29,29.9,26.9,34.0,1.0,,,4.9,,,
2016-08-30,29.5,,,0.0,,,,,,
2016-08-31,27.9,26.8,,3.0,,,,,,
2016-09-01,27.9,25.8,30.0,21.1,,,7.7,,,
2016-09-02,28.6,,,4.1,,,,,,
2016-09-03,27.7,,,0.0,,,,,,
2016-09-04,24.8,24.0,26.2,13.0,,277.0,12.9,,,
2016-09-05,25.6,23.6,26.4,32.0,,264.0,8.3,,,
2016-09-06,25.8,25.0,28.0,6.1,,,7.1,,,
2016-09-07,26.1,23.9,28.0,7.1,,266.0,7.0,,,
2016-09-08,27.1,24.9,29.0,1.0,,281.0,10.8,,,
2016-09-09,28.7,25.4,32.4,4.1,,,5.3,,,
2016-09-10,29.1,26.2,33.0,0.0,,,7.8,,,
2016-09-11,29.3,26.4,33.0,0.8,,,5.1,,,
2016-09-12,27.7,,,0.0,,,,,,
2016-09-13,27.7,26.0,31.0,4.1,,,8.2,,,
2016-09-14,28.0,25.1,30.2,29.0,,,7.6,,,
2016-09-15,28.7,25.8,32.0,3.0,,114.0,7.2,,,
2016-09-16,28.7,26.4,32.0,1.0,,,4.6,,,
2016-09-17,27.9,26.6,30.0,8.9,,,4.4,,,
2016-09-18,28.8,25.8,32.4,0.5,,,4.8,,,
2016-09-19,29.5,26.6,33.0,1.0,,,5.0,,,
2016-09-20,29.9,26.9,35.0,0.0,,,5.2,,,
2016-09-21,29.2,26.7,33.0,0.0,,,6.8,,,
2016-09-22,28.4,26.1,33.2,3.0,,,6.6,,,
2016-09-23,27.2,,,6.1,,,,,,
2016-09-24,26.9,25.6,31.0,0.3,,,5.5,,,
2016-09-25,27.4,24.6,31.0,36.1,,,5.9,,,
2016-09-26,27.7,25.4,30.0,4.1,,,4.3,,,
2016-09-27,27.2,25.6,,11.9,,,,,,
2016-09-28,26.4,25.0,29.0,18.0,,,3.8,,,
2016-09-29,26.4,24.8,,17.0,,,,,,
2016-09-30,27.4,24.4,30.0,22.1,,,4.9,,,
2016-10-01,27.6,25.0,,2.0,,,,,,
2016-10-02,28.2,25.4,32.0,7.9,,,3.7,,,
2016-10-03,27.9,26.0,32.0,0.0,,,2.3,,,
2016-10-04,28.5,25.0,33.0,,,,5.4,,,
2016-10-05,28.2,25.4,,3.0,,,,,,
2016-10-06,27.5,25.0,31.0,5.1,,344.0,6.1,,,
2016-10-07,26.0,24.8,28.0,4.1,,,4.3,,,
2016-10-08,27.1,25.2,30.0,25.9,,,2.7,,,
2016-10-09,27.4,25.5,,5.1,,,,,,
2016-10-10,27.3,25.8,31.0,9.9,,,3.1,,,
2016-10-11,28.3,24.8,32.0,10.9,,,5.0,,,
2016-10-12,28.0,24.8,32.0,0.0,,,5.7,,,
2016-10-13,27.2,23.0,32.6,,,,1.8,,,
2016-10-14,26.6,23.0,32.0,,,,3.7,,,
2016-10-15,26.2,19.8,,,,,,,,
2016-10-16,26.4,21.5,32.0,,,,2.3,,,
2016-10-17,26.9,21.4,,,,,,,,
2016-10-18,27.6,21.9,33.0,,,,3.1,,,
2016-10-19,27.8,22.0,,,,,,,,
2016-10-20,27.6,22.2,33.4,,,,1.9,,,
2016-10-21,26.7,21.4,,,,,,,,
2016-10-22,26.1,20.3,31.0,,,,1.7,,,
2016-10-23,26.1,19.4,33.0,,,,3.3,,,
2016-10-24,25.1,19.8,32.0,,,,5.0,,,
2016-10-25,26.1,19.9,33.0,,,,6.2,,,
2016-10-26,27.6,19.7,32.0,,,,7.1,,,
2016-10-27,26.4,22.8,29.8,8.9,,,8.0,,,
2016-10-28,27.6,23.0,31.0,0.5,,,5.4,,,
2016-10-29,27.7,24.4,32.0,0.0,,,5.3,,,
2016-10-30,26.8,23.0,32.0,,,,5.7,,,
2016-10-31,27.4,21.3,33.0,,,,4.2,,,
2016-11-01,27.8,23.0,32.0,,,,6.3,,,
2016-11-02,28.0,24.4,33.0,,,,5.3,,,
2016-11-03,25.1,23.4,30.0,,,,8.6,,,
2016-11-04,23.4,21.8,25.2,,,38.0,10.7,,,
2016-11-05,23.0,21.0,27.0,17.0,,30.0,11.9,,,
2016-11-06,24.1,18.8,30.4,0.3,,,8.9,,,
2016-11-07,22.7,16.5,30.0,0.0,,,,,,
2016-11-08,23.1,15.5,31.0,,,,2.0,,,
2016-11-09,22.2,15.9,31.0,,,,2.8,,,
2016-11-10,22.7,16.4,30.0,,,,4.6,,,
2016-11-11,22.9,16.8,30.0,,,,3.9,,,
2016-11-12,23.7,17.0,31.0,,,,3.3,,,
2016-11-13,24.6,18.9,31.0,,,,4.1,,,
2016-11-14,25.4,20.0,31.0,,,,3.0,,,
2016-11-15,24.7,,,,,,,,,
2016-11-16,23.3,19.0,29.0,,,,3.2,,,
2016-11-17,22.5,16.6,30.0,,,,5.6,,,
2016-11-18,22.2,,,,,,,,,
2016-11-19,22.0,15.2,29.6,,,,2.6,,,
2016-11-20,22.6,16.2,31.0,,,,2.2,,,
2016-11-21,22.5,16.1,31.0,,,,2.8,,,
2016-11-22,22.6,16.8,31.0,,,,4.9,,,
2016-11-23,22.9,14.7,,,,,,,,
2016-11-24,22.3,16.0,31.0,,,,2.9,,,
2016-11-25,22.3,15.8,32.2,,,,3.0,,,
2016-11-26,23.2,15.0,31.4,,,,,,,
2016-11-27,22.8,15.7,32.0,,,,4.6,,,
2016-11-28,22.9,16.0,31.2,,,,2.6,,,
2016-11-29,22.8,16.4,31.0,,,,2.1,,,
